sensor_frame_index,sensor_timestamp,actual_exposure_us,requested_exposure_us,analogue_gain,stream,output_frame_index,pts_ms,elapsed_ms,frame_unix_ms,recording_start_iso8601,frame_time_iso8601,mean_luma
607,14917510170000,9992.0,10000,1.00,A,290,8752.834,8752.834,1789131965043.460,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.043460+04:00,84.7
608,14917524065000,994.0,1000,1.00,B,288,8766.729,8766.729,1789131965057.355,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.057355+04:00,16.0
609,14917537962000,994.0,1000,1.00,B,289,8780.626,8780.626,1789131965071.252,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.071252+04:00,16.0
610,14917551851000,994.0,1000,1.00,B,290,8794.515,8794.515,1789131965085.141,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.085141+04:00,16.0
611,14917565746000,9992.0,10000,1.00,A,291,8808.410,8808.410,1789131965099.036,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.099036+04:00,84.7
612,14917579638000,9992.0,10000,1.00,A,292,8822.302,8822.302,1789131965112.928,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.112928+04:00,84.7
613,14917593530000,9992.0,10000,1.00,A,293,8836.194,8836.194,1789131965126.820,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.126820+04:00,84.8
614,14917607428000,994.0,1000,1.00,B,291,8850.092,8850.092,1789131965140.718,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.140718+04:00,16.0
615,14917621318000,994.0,1000,1.00,B,292,8863.982,8863.982,1789131965154.608,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.154608+04:00,16.0
616,14917635212000,994.0,1000,1.00,B,293,8877.876,8877.876,1789131965168.502,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.168502+04:00,16.0
617,14917649108000,9992.0,10000,1.00,A,294,8891.772,8891.772,1789131965182.398,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.182398+04:00,84.9
618,14917662999000,9992.0,10000,1.00,A,295,8905.663,8905.663,1789131965196.289,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.196289+04:00,84.9
619,14917676891000,9992.0,10000,1.00,A,296,8919.555,8919.555,1789131965210.181,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.210181+04:00,84.9
620,14917690786000,994.0,1000,1.00,B,294,8933.450,8933.450,1789131965224.076,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.224076+04:00,16.0
621,14917704678000,994.0,1000,1.00,B,295,8947.342,8947.342,1789131965237.968,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.237968+04:00,16.0
622,14917718572000,994.0,1000,1.00,B,296,8961.236,8961.236,1789131965251.862,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.251862+04:00,16.0
623,14917732466000,9992.0,10000,1.00,A,297,8975.130,8975.130,1789131965265.756,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.265756+04:00,85.0
624,14917746362000,9992.0,10000,1.00,A,298,8989.026,8989.026,1789131965279.652,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.279652+04:00,85.1
625,14917760253000,9992.0,10000,1.00,A,299,9002.917,9002.917,1789131965293.543,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.293543+04:00,85.1
626,14917774149000,994.0,1000,1.00,B,297,9016.813,9016.813,1789131965307.439,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.307439+04:00,16.0
627,14917788040000,994.0,1000,1.00,B,298,9030.704,9030.704,1789131965321.330,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.321330+04:00,16.0
628,14917801932000,994.0,1000,1.00,B,299,9044.596,9044.596,1789131965335.222,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.335222+04:00,16.0
629,14917815829000,9992.0,10000,1.00,A,300,9058.493,9058.493,1789131965349.119,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.349119+04:00,85.2
630,14917829720000,9992.0,10000,1.00,A,301,9072.384,9072.384,1789131965363.010,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.363010+04:00,85.3
631,14917843613000,9992.0,10000,1.00,A,302,9086.277,9086.277,1789131965376.903,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.376903+04:00,85.3
632,14917857507000,994.0,1000,1.00,B,300,9100.171,9100.171,1789131965390.797,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.390797+04:00,16.0
633,14917871398000,994.0,1000,1.00,B,301,9114.062,9114.062,1789131965404.688,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.404688+04:00,16.0
634,14917885295000,994.0,1000,1.00,B,302,9127.959,9127.959,1789131965418.585,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.418585+04:00,16.0
635,14917899189000,9992.0,10000,1.00,A,303,9141.853,9141.853,1789131965432.479,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.432479+04:00,85.4
636,14917913080000,9992.0,10000,1.00,A,304,9155.744,9155.744,1789131965446.370,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.446370+04:00,85.4
637,14917926974000,9992.0,10000,1.00,A,305,9169.638,9169.638,1789131965460.264,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.460264+04:00,85.4
638,14917940868000,994.0,1000,1.00,B,303,9183.532,9183.532,1789131965474.158,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.474158+04:00,16.0
639,14917954760000,994.0,1000,1.00,B,304,9197.424,9197.424,1789131965488.050,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.488050+04:00,16.0
640,14917968656000,994.0,1000,1.00,B,305,9211.320,9211.320,1789131965501.946,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.501946+04:00,16.0
641,14917982548000,9992.0,10000,1.00,A,306,9225.212,9225.212,1789131965515.838,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.515838+04:00,85.5
642,14917996439000,9992.0,10000,1.00,A,307,9239.103,9239.103,1789131965529.729,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.529729+04:00,85.6
643,14918010334000,9992.0,10000,1.00,A,308,9252.998,9252.998,1789131965543.624,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.543624+04:00,85.6
644,14918024227000,994.0,1000,1.00,B,306,9266.891,9266.891,1789131965557.517,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.557517+04:00,16.0
645,14918038119000,994.0,1000,1.00,B,307,9280.783,9280.783,1789131965571.409,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.571409+04:00,16.0
646,14918052028000,994.0,1000,1.00,B,308,9294.692,9294.692,1789131965585.318,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.585318+04:00,16.0
647,14918065909000,9992.0,10000,1.00,A,309,9308.573,9308.573,1789131965599.199,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.599199+04:00,85.7
648,14918079799000,9992.0,10000,1.00,A,310,9322.463,9322.463,1789131965613.089,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.613089+04:00,85.7
649,14918093693000,9992.0,10000,1.00,A,311,9336.357,9336.357,1789131965626.983,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.626983+04:00,85.8
650,14918107592000,994.0,1000,1.00,B,309,9350.256,9350.256,1789131965640.882,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.640882+04:00,16.0
651,14918121479000,994.0,1000,1.00,B,310,9364.143,9364.143,1789131965654.769,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.654769+04:00,16.0
652,14918135373000,994.0,1000,1.00,B,311,9378.037,9378.037,1789131965668.663,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.668663+04:00,16.0
653,14918149270000,9992.0,10000,1.00,A,312,9391.934,9391.934,1789131965682.560,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.682560+04:00,85.9
654,14918163163000,9992.0,10000,1.00,A,313,9405.827,9405.827,1789131965696.453,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.696453+04:00,85.9
655,14918177053000,9992.0,10000,1.00,A,314,9419.717,9419.717,1789131965710.343,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.710343+04:00,85.9
656,14918190951000,994.0,1000,1.00,B,312,9433.615,9433.615,1789131965724.241,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.724241+04:00,16.0
657,14918204840000,994.0,1000,1.00,B,313,9447.504,9447.504,1789131965738.130,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.738130+04:00,16.0
658,14918218734000,994.0,1000,1.00,B,314,9461.398,9461.398,1789131965752.024,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.752024+04:00,16.0
659,14918232628000,9992.0,10000,1.00,A,315,9475.292,9475.292,1789131965765.918,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.765918+04:00,86.0
660,14918246520000,9992.0,10000,1.00,A,316,9489.184,9489.184,1789131965779.810,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.779810+04:00,86.0
661,14918260413000,9992.0,10000,1.00,A,317,9503.077,9503.077,1789131965793.703,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.793703+04:00,86.0
662,14918274311000,994.0,1000,1.00,B,315,9516.975,9516.975,1789131965807.601,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.807601+04:00,16.0
663,14918288200000,994.0,1000,1.00,B,316,9530.864,9530.864,1789131965821.490,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.821490+04:00,16.0
664,14918302094000,994.0,1000,1.00,B,317,9544.758,9544.758,1789131965835.384,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.835384+04:00,16.0
665,14918315991000,9992.0,10000,1.00,A,318,9558.655,9558.655,1789131965849.281,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.849281+04:00,86.0
666,14918329882000,9992.0,10000,1.00,A,319,9572.546,9572.546,1789131965863.172,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.863172+04:00,86.1
667,14918343790000,9992.0,10000,1.00,A,320,9586.454,9586.454,1789131965877.080,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.877080+04:00,86.1
668,14918357670000,994.0,1000,1.00,B,318,9600.334,9600.334,1789131965890.960,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.890960+04:00,16.0
669,14918371560000,994.0,1000,1.00,B,319,9614.224,9614.224,1789131965904.850,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.904850+04:00,16.0
670,14918385454000,994.0,1000,1.00,B,320,9628.118,9628.118,1789131965918.744,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.918744+04:00,16.0
671,14918399355000,9992.0,10000,1.00,A,321,9642.019,9642.019,1789131965932.645,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.932645+04:00,86.1
672,14918413242000,9992.0,10000,1.00,A,322,9655.906,9655.906,1789131965946.532,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.946532+04:00,86.1
673,14918427134000,9992.0,10000,1.00,A,323,9669.798,9669.798,1789131965960.424,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.960424+04:00,86.1
674,14918441029000,994.0,1000,1.00,B,321,9683.693,9683.693,1789131965974.319,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.974319+04:00,16.0
675,14918454921000,994.0,1000,1.00,B,322,9697.585,9697.585,1789131965988.211,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:05.988211+04:00,16.0
676,14918468815000,994.0,1000,1.00,B,323,9711.479,9711.479,1789131966002.105,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.002105+04:00,16.0
677,14918482713000,9992.0,10000,1.00,A,324,9725.377,9725.377,1789131966016.003,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.016003+04:00,86.1
678,14918496602000,9992.0,10000,1.00,A,325,9739.266,9739.266,1789131966029.892,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.029892+04:00,86.1
679,14918510494000,9992.0,10000,1.00,A,326,9753.158,9753.158,1789131966043.784,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.043784+04:00,86.1
680,14918524390000,994.0,1000,1.00,B,324,9767.054,9767.054,1789131966057.680,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.057680+04:00,16.0
681,14918538282000,994.0,1000,1.00,B,325,9780.946,9780.946,1789131966071.572,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.071572+04:00,16.0
682,14918552176000,994.0,1000,1.00,B,326,9794.840,9794.840,1789131966085.466,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.085466+04:00,16.0
683,14918566072000,9992.0,10000,1.00,A,327,9808.736,9808.736,1789131966099.362,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.099362+04:00,86.1
684,14918579962000,9992.0,10000,1.00,A,328,9822.626,9822.626,1789131966113.252,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.113252+04:00,86.1
685,14918593855000,9992.0,10000,1.00,A,329,9836.519,9836.519,1789131966127.145,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.127145+04:00,86.1
686,14918607752000,994.0,1000,1.00,B,327,9850.416,9850.416,1789131966141.042,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.141042+04:00,16.0
687,14918621643000,994.0,1000,1.00,B,328,9864.307,9864.307,1789131966154.933,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.154933+04:00,16.0
688,14918635536000,994.0,1000,1.00,B,329,9878.200,9878.200,1789131966168.826,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.168826+04:00,16.0
689,14918649432000,9992.0,10000,1.00,A,330,9892.096,9892.096,1789131966182.722,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.182722+04:00,86.1
690,14918663322000,9992.0,10000,1.00,A,331,9905.986,9905.986,1789131966196.612,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.196612+04:00,86.1
691,14918677216000,9992.0,10000,1.00,A,332,9919.880,9919.880,1789131966210.506,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.210506+04:00,86.1
692,14918691112000,994.0,1000,1.00,B,330,9933.776,9933.776,1789131966224.402,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.224402+04:00,16.0
693,14918705003000,994.0,1000,1.00,B,331,9947.667,9947.667,1789131966238.293,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.238293+04:00,16.0
694,14918718896000,994.0,1000,1.00,B,332,9961.560,9961.560,1789131966252.186,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.252186+04:00,16.0
695,14918732790000,9992.0,10000,1.00,A,333,9975.454,9975.454,1789131966266.080,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.266080+04:00,86.1
696,14918746684000,9992.0,10000,1.00,A,334,9989.348,9989.348,1789131966279.974,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.279974+04:00,86.1
697,14918760577000,9992.0,10000,1.00,A,335,10003.241,10003.241,1789131966293.867,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.293867+04:00,86.1
698,14918774471000,994.0,1000,1.00,B,333,10017.135,10017.135,1789131966307.761,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.307761+04:00,16.0
699,14918788363000,994.0,1000,1.00,B,334,10031.027,10031.027,1789131966321.653,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.321653+04:00,16.0
700,14918802257000,994.0,1000,1.00,B,335,10044.921,10044.921,1789131966335.547,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.335547+04:00,16.0
701,14918816151000,9992.0,10000,1.00,A,336,10058.815,10058.815,1789131966349.441,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.349441+04:00,86.1
702,14918830051000,9992.0,10000,1.00,A,337,10072.715,10072.715,1789131966363.341,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.363341+04:00,86.1
703,14918843936000,9992.0,10000,1.00,A,338,10086.600,10086.600,1789131966377.226,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.377226+04:00,86.1
704,14918857833000,994.0,1000,1.00,B,336,10100.497,10100.497,1789131966391.123,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.391123+04:00,16.0
705,14918871724000,994.0,1000,1.00,B,337,10114.388,10114.388,1789131966405.014,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.405014+04:00,16.0
706,14918885617000,994.0,1000,1.00,B,338,10128.281,10128.281,1789131966418.907,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.418907+04:00,16.0
707,14918899514000,9992.0,10000,1.00,A,339,10142.178,10142.178,1789131966432.804,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.432804+04:00,86.1
708,14918913405000,9992.0,10000,1.00,A,340,10156.069,10156.069,1789131966446.695,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.446695+04:00,86.1
709,14918927297000,9992.0,10000,1.00,A,341,10169.961,10169.961,1789131966460.587,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.460587+04:00,86.1
710,14918941192000,994.0,1000,1.00,B,339,10183.856,10183.856,1789131966474.482,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.474482+04:00,16.0
711,14918955084000,994.0,1000,1.00,B,340,10197.748,10197.748,1789131966488.374,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.488374+04:00,16.0
712,14918968978000,994.0,1000,1.00,B,341,10211.642,10211.642,1789131966502.268,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.502268+04:00,16.0
713,14918982873000,9992.0,10000,1.00,A,342,10225.537,10225.537,1789131966516.163,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.516163+04:00,86.1
714,14918996765000,9992.0,10000,1.00,A,343,10239.429,10239.429,1789131966530.055,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.530055+04:00,86.1
715,14919010657000,9992.0,10000,1.00,A,344,10253.321,10253.321,1789131966543.947,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.543947+04:00,86.1
716,14919024553000,994.0,1000,1.00,B,342,10267.217,10267.217,1789131966557.843,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.557843+04:00,16.0
717,14919038444000,994.0,1000,1.00,B,343,10281.108,10281.108,1789131966571.734,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.571734+04:00,16.0
718,14919052338000,994.0,1000,1.00,B,344,10295.002,10295.002,1789131966585.628,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.585628+04:00,16.0
719,14919066234000,9992.0,10000,1.00,A,345,10308.898,10308.898,1789131966599.524,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.599524+04:00,86.1
720,14919080124000,9992.0,10000,1.00,A,346,10322.788,10322.788,1789131966613.414,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.613414+04:00,86.1
721,14919094019000,9992.0,10000,1.00,A,347,10336.683,10336.683,1789131966627.309,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.627309+04:00,86.1
722,14919107914000,994.0,1000,1.00,B,345,10350.578,10350.578,1789131966641.204,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.641204+04:00,16.0
723,14919121805000,994.0,1000,1.00,B,346,10364.469,10364.469,1789131966655.095,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.655095+04:00,16.0
724,14919135697000,994.0,1000,1.00,B,347,10378.361,10378.361,1789131966668.987,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.668987+04:00,16.0
725,14919149593000,9992.0,10000,1.00,A,348,10392.257,10392.257,1789131966682.883,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.682883+04:00,86.1
726,14919163486000,9992.0,10000,1.00,A,349,10406.150,10406.150,1789131966696.776,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.696776+04:00,86.1
727,14919177378000,9992.0,10000,1.00,A,350,10420.042,10420.042,1789131966710.668,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.710668+04:00,86.1
728,14919191275000,994.0,1000,1.00,B,348,10433.939,10433.939,1789131966724.565,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.724565+04:00,16.0
729,14919205165000,994.0,1000,1.00,B,349,10447.829,10447.829,1789131966738.455,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.738455+04:00,16.0
730,14919219059000,994.0,1000,1.00,B,350,10461.723,10461.723,1789131966752.349,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.752349+04:00,16.0
731,14919232953000,9992.0,10000,1.00,A,351,10475.617,10475.617,1789131966766.243,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.766243+04:00,86.1
732,14919246846000,9992.0,10000,1.00,A,352,10489.510,10489.510,1789131966780.136,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.780136+04:00,86.1
733,14919260740000,9992.0,10000,1.00,A,353,10503.404,10503.404,1789131966794.030,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.794030+04:00,86.1
734,14919274636000,994.0,1000,1.00,B,351,10517.300,10517.300,1789131966807.926,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.807926+04:00,16.0
735,14919288525000,994.0,1000,1.00,B,352,10531.189,10531.189,1789131966821.815,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.821815+04:00,16.0
736,14919302419000,994.0,1000,1.00,B,353,10545.083,10545.083,1789131966835.709,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.835709+04:00,16.0
737,14919316313000,9992.0,10000,1.00,A,354,10558.977,10558.977,1789131966849.603,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.849603+04:00,86.1
738,14919330206000,9992.0,10000,1.00,A,355,10572.870,10572.870,1789131966863.496,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.863496+04:00,86.1
739,14919344099000,9992.0,10000,1.00,A,356,10586.763,10586.763,1789131966877.389,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.877389+04:00,86.1
740,14919357995000,994.0,1000,1.00,B,354,10600.659,10600.659,1789131966891.285,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.891285+04:00,16.0
741,14919371886000,994.0,1000,1.00,B,355,10614.550,10614.550,1789131966905.176,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.905176+04:00,16.0
742,14919385780000,994.0,1000,1.00,B,356,10628.444,10628.444,1789131966919.070,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.919070+04:00,16.0
743,14919399676000,9992.0,10000,1.00,A,357,10642.340,10642.340,1789131966932.966,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.932966+04:00,86.1
744,14919413566000,9992.0,10000,1.00,A,358,10656.230,10656.230,1789131966946.856,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.946856+04:00,86.1
745,14919427459000,9992.0,10000,1.00,A,359,10670.123,10670.123,1789131966960.749,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.960749+04:00,86.1
746,14919441355000,994.0,1000,1.00,B,357,10684.019,10684.019,1789131966974.645,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:06:06.974645+04:00,16.0
